id,orderId,carPreviewUrl,pickupMethodLabel,humanPrice,humanPriceWithoutDegressivity,humanStartingPrice,humanDuration,isPricePerDay,friendlyCarPath,carTitleWithoutDetails,probaLevel,shiftedLatitude,shiftedLongitude,isPicked,icon,instantBookable,deliveryType,carIsOpen,carThumbUrl,rating,humanDistance
1326377,99104052,/cars/1326377/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€89,€97,,For 2 days,False,/car-rental/paris/dacia-duster-1326377?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Dacia Duster (2019),good,48.83957386698961,2.393432154725894,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/a1d2e3f00bea21e4e5c85a34922a5dca.jpg?compress=true&crop=focalpoint&dpr=1&fm=auto&fp-x=0.5675282579787234&fp-y=0.453078125&h=210&mode=crop&w=410,"{'value': 5.0, 'count': 17}",3.54 km
1329244,99104052,/cars/1329244/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€77,€83,,For 2 days,False,/car-rental/paris/renault-clio-1329244?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2023),good,48.8361292174982,2.384095388858739,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/8fbd234e702af7b82dcf3e73a2bf980c.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 3.93, 'count': 15}",3.27 km
701657,99104052,/cars/701657/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€68,€75,,For 2 days,False,/car-rental/paris/renault-twingo-701657?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Twingo (2017),good,48.85278764128302,2.396888615078767,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/6e2603e2ea70323f260d491f2b6ff963.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.8, 'count': 111}",3.29 km
1216044,99104052,/cars/1216044/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€75,€79,,For 2 days,False,/car-rental/paris/citroen-c3-1216044?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Citroen C3 (2023),,48.83487317068906,2.385631684198472,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/d94d2d6a269b9499276d8adad67984a0.png?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.59, 'count': 35}",3.46 km
742356,99104052,/cars/742356/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€58,€64,,For 2 days,False,/car-rental/paris/renault-modus-742356?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Modus (2012),good,48.88460138486044,2.368244847610871,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/f14983c8c910d2e67d242b296158c8a3.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.6, 'count': 51}",3.35 km
777235,99104052,/cars/777235/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€67,€75,,For 2 days,False,/car-rental/paris/renault-clio-777235?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2011),good,48.83839305417683,2.31287726633742,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/79cccdd6618fe83806e1341ae33e8f89.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.39, 'count': 109}",3.54 km
744590,99104052,/cars/744590/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€63,€69,,For 2 days,False,/car-rental/paris/opel-corsa-744590?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Opel Corsa (2010),good,48.88466862780754,2.368252714542359,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/4ccbab4a392c290281d8430afaece180.jpg?compress=true&crop=focalpoint&dpr=1&fm=auto&fp-x=0.397374228916426&fp-y=0.498645782470703&h=210&mode=crop&w=410,"{'value': 3.87, 'count': 55}",3.35 km
1342226,99104052,/cars/1342226/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€65,€71,,For 2 days,False,/car-rental/paris/renault-clio-1342226?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2014),good,48.88494070369491,2.368541625864792,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/dfb36a35feea12c08dfa0482979752c3.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.33, 'count': 12}",3.35 km
653396,99104052,/cars/653396/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€79,,,For 2 days,False,/car-rental/paris/renault-clio-653396?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2017),good,48.82713710054612,2.345334583443505,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/000d642689d3211ed1a9721b6a023c35.jpg?compress=true&crop=focalpoint&dpr=1&fm=auto&fp-x=0.488239583333333&fp-y=0.5553984375&h=210&mode=crop&w=410,"{'value': 4.76, 'count': 92}",3.3 km
1278612,99104052,/cars/1278612/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€83,€90,,For 2 days,False,/car-rental/paris/citroen-c3-1278612?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Citroen C3 (2023),good,48.8324704046811,2.320086465059465,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/4dccf19c7cf0ba4748f538658567962d.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.61, 'count': 28}",3.59 km
1190868,99104052,/cars/1190868/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€168,€190,,For 2 days,False,/car-rental/paris/peugeot-5008-1190868?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Peugeot 5008 (2022),good,48.83800800650656,2.380741156868127,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/c8131aefbc1a53b6857232924f5a4cf1.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.56, 'count': 24}",2.93 km
1208296,99104052,/cars/1208296/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€83,€90,,For 2 days,False,/car-rental/paris/peugeot-208-1208296?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Peugeot 208 (2023),good,48.83511081659887,2.316520356974723,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/d4d3c6e788552fe3afbc6356ba56dcae.png?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.83, 'count': 35}",3.54 km
934709,99104052,/cars/934709/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€61,€65,,For 2 days,False,/car-rental/paris/renault-twingo-934709?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Twingo (2013),good,48.8847785546128,2.368688934222843,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/7bc3a3ac443fc0b8b77fe7ea4856c910.jpg?compress=true&crop=focalpoint&dpr=1&fm=auto&fp-x=0.54&fp-y=0.510125&h=210&mode=crop&w=410,"{'value': 4.21, 'count': 43}",3.35 km
580017,99104052,/cars/580017/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€65,€71,,For 2 days,False,/car-rental/paris/renault-modus-580017?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Modus (2013),good,48.88452096149947,2.368307902859331,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/f6277a9352efe0a121c3bed0c1ab6ee9.jpg?compress=true&crop=focalpoint&dpr=1&fm=auto&fp-x=0.498323752247411&fp-y=0.461569458007813&h=210&mode=crop&w=410,"{'value': 4.68, 'count': 99}",3.35 km
740097,99104052,/cars/740097/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€68,€74,,For 2 days,False,/car-rental/paris/skoda-octavia-combi-740097?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Skoda Octavia Combi (2016),good,48.82883045197765,2.336839317979842,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/1e823e606837fcef12072d63a9d974c3.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.23, 'count': 97}",3.26 km
1168223,99104052,/cars/1168223/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€83,€90,,For 2 days,False,/car-rental/paris/renault-clio-1168223?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2023),good,48.88922465340782,2.345313924802474,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/74b78c5b5c66572746a2ae08246cc825.png?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.83, 'count': 44}",3.69 km
1345968,99104052,/cars/1345968/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€61,€67,,For 2 days,False,/car-rental/paris/citroen-c3-picasso-1345968?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Citroen C3 Picasso (2012),good,48.88500952480269,2.368879394769706,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/9f9d0b8576dbf6e08ea0bceedaa816be.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.55, 'count': 20}",3.35 km
1548317,99104052,/cars/1548317/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€94,€99,,For 2 days,False,/car-rental/paris/renault-clio-1548317?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2019),good,48.82907240976205,2.370262536032159,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/77d72e06f6ad17e57c32436083b46150.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.5, 'count': 8}",3.34 km
1231863,99104052,/cars/1231863/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€101,€110,,For 2 days,False,/car-rental/paris/peugeot-2008-1231863?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Peugeot 2008 (2023),good,48.84679771541923,2.39892411393844,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/e2bab14d72005d845ac6858e6d86f0cb.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.69, 'count': 31}",3.6 km
1231316,99104052,/cars/1231316/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€86,€93,,For 2 days,False,/car-rental/paris/peugeot-208-1231316?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Peugeot 208 (2023),good,48.88592808659915,2.326563433244973,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/b34ef9cf9053db2f461c46d250872fde.png?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.83, 'count': 39}",3.78 km
1199058,99104052,/cars/1199058/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€90,€99,,For 2 days,False,/car-rental/paris/peugeot-2008-1199058?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Peugeot 2008 (2023),,48.84712158898573,2.301468357657269,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/b0bebed91ec4c7ef042b0376a8f4fc1a.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.52, 'count': 50}",3.86 km
945216,99104052,/cars/945216/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€94,€104,,For 2 days,False,/car-rental/paris/renault-grand-scenic-945216?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Grand Scenic (2015),good,48.8300465953733,2.325541656870374,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/1876a31a8b635e3887104576cfb999ab.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.73, 'count': 82}",3.54 km
743451,99104052,/cars/743451/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€61,€65,,For 2 days,False,/car-rental/paris/renault-twingo-743451?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Twingo (2014),good,48.88508005964934,2.368515362539946,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/5192c2a35866c77bf342ddf701e7b316.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.25, 'count': 92}",3.35 km
829228,99104052,/cars/829228/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€60,€65,,For 2 days,False,/car-rental/paris/citroen-c4-cactus-829228?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Citroen C4 Cactus (2018),,48.84893159470224,2.400887976628988,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/0fe8f89517ad6cac8c714aca00beabac.jpg?compress=true&crop=focalpoint&dpr=1&fm=auto&fp-x=0.501247751798561&fp-y=0.526296875&h=210&mode=crop&w=410,"{'value': 4.27, 'count': 97}",3.64 km
829226,99104052,/cars/829226/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€60,€65,,For 2 days,False,/car-rental/paris/citroen-c4-cactus-829226?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Citroen C4 Cactus (2018),,48.87833104744625,2.390799721566731,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/3f09fd22f536756ff07a011ce19d2ab9.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.24, 'count': 97}",3.74 km
1413512,99104052,/cars/1413512/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€81,€88,,For 2 days,False,/car-rental/paris/renault-clio-1413512?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2023),good,48.87908056672197,2.315770567789925,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/f66e188053a80bc647a404edc2361805.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.2, 'count': 15}",3.64 km
1323063,99104052,/cars/1323063/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€109,€124,,For 2 days,False,/car-rental/paris/renault-grand-scenic-1323063?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Grand Scenic (2016),good,48.82785308770289,2.344750223883784,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/fc388776121db839b53da3ada4821172.jpg?compress=true&crop=focalpoint&dpr=1&fm=auto&fp-x=0.5721513848555716&fp-y=0.5481033436736168&h=210&mode=crop&w=410,"{'value': 4.64, 'count': 11}",3.27 km
1272822,99104052,/cars/1272822/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104052&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€76,€83,,For 2 days,False,/car-rental/paris/toyota-yaris-hybride-1272822?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Toyota Yaris Hybrid (2020),good,48.8462672033714,2.394575231825155,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/02879d1b6b183b234d306d3c75eec608.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.69, 'count': 26}",3.31 km
813514,99104053,/cars/813514/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104053&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€65,€71,,For 2 days,False,/car-rental/paris/renault-clio-813514?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2013),good,48.88451699917993,2.368866510410188,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/99d27f91bcd1a4cb4d052ddcea378678.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.38, 'count': 51}",3.35 km
623886,99104053,/cars/623886/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104053&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€60,€65,,For 2 days,False,/car-rental/paris/renault-twingo-623886?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Twingo (2011),good,48.88460979734962,2.368624845306536,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/60a817b677d2eb450bfe4365cfdcecd7.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.37, 'count': 65}",3.35 km
1398879,99104053,/cars/1398879/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104053&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€117,€131,,For 2 days,False,/car-rental/paris/lexus-ux-hybrid-1398879?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Lexus UX Hybrid (2021),good,48.8410863698181,2.385543604720799,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/f6f177c5f75aff7b3c8f139c0d91bad6.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.0, 'count': 6}",2.97 km
845057,99104053,/cars/845057/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104053&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€60,€65,,For 2 days,False,/car-rental/paris/renault-clio-845057?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Renault Clio (2018),,48.82498583290376,2.369298044924443,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/bb426321512f30ad537f738fb2f41681.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.13, 'count': 110}",3.74 km
990274,99104053,/cars/990274/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104053&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€70,€75,,For 2 days,False,/car-rental/paris/peugeot-208-990274?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Peugeot 208 (2022),good,48.83581908247218,2.310659669967336,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/b37ec28ec7c74ec01a767c768f24c34d.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 4.7, 'count': 58}",3.79 km
1208027,99104053,/cars/1208027/preview?address=Paris&distance=400&duration=For+2+days&ends_at=2025-01-31+07%3A30%3A00+%2B0100&order_id=99104053&pick_cta=true&price_placeholder=true&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522&starts_at=2025-01-30+07%3A00%3A00+%2B0100,Getaround Connect,€82,,,For 2 days,False,/car-rental/paris/opel-mokka-1208027?address=Paris&program=getaround&searched_address%5Blatitude%5D=48.8566&searched_address%5Blongitude%5D=2.3522,Opel Mokka (2023),,48.88487834253011,2.368277357290608,False,open,True,,True,https://drivy.gumlet.io/uploads/originals/a030c0c032182c47f0e8c5b785997f5b.jpg?compress=true&dpr=1&fm=auto&h=210&mode=crop&w=410,"{'value': 3.91, 'count': 27}",3.35 km
